id,label
-3SFfi7Efp4_243528-243921,NOR
-7X7-RiJWpo_069930-070430,NOR
-Gw8rQZGvZ0_167424-167744,NOR
-MUM1to8Iso_185082-185542,NOR
-zJBfV5_xnI_022479-022891,NOR
-zJBfV5_xnI_287388-287860,NOR
077AFQNtArA_065123-065433,NOR
077AFQNtArA_352163-352489,NOR
0CQVTRTNgkk_462909-463331,NOR
0CYsnGrO68I_224283-224655,NOR
0Mc4gq1hbZI_205458-205776,NOR
0_0bWlY2-QE_159576-159902,NOR
1GMhq9c9C-E_155316-155632,NOR
1QEAarFyRmY_179547-179869,NOR
1jo_dR_ILgg_118695-119131,NOR
1vxmiWdtmR4_018647-019003,NOR
2mTxcXmousk_054369-054691,NOR
2mTxcXmousk_260601-261079,NOR
2wQqIAtw9nA_198519-198901,NOR
37kaIGJDVuc_020421-020789,NOR
43F_vLHaQFg_013841-014182,NOR
48CbmLZ77yA_085701-086067,NOR
4DvB4i3oO1Q_233048-233367,NOR
4QX_e6QyFTM_032805-033153,NOR
4Xui6ZenJQE_054711-055092,NOR
4hYehrOYc4I_082509-082915,NOR
4u8qWnnWWEs_104386-104705,NOR
5i-UPZjaXXc_033918-034252,NOR
6O2Wu6GuqZ0_077679-077991,NOR
74fdWIlcFqI_297195-297505,NOR
7DY6ikbBrOs_087513-087993,NOR
7R5_nG1xl8A_141357-141775,NOR
8EDlQtheNEs_108564-108885,NOR
8FOIzbnx0WM_065838-066194,NOR
8S6cFJdKVCg_001422-001822,NOR
8rWJ3BG0uv4_010140-010582,NOR
9DEaXyATSA4_051150-051602,NOR
9SF6MR84sp4_016506-016894,NOR
9WIuIbRXxmw_074898-075210,NOR
9WIuIbRXxmw_326583-326945,NOR
9jJJMmaEqmw_233681-234048,NOR
9o5vQRVsR0s_091506-091898,NOR
A0GyVS79wrk_002967-003286,NOR
AAEo2fb987k_042315-042779,NOR
AK60TL5Q-7E_034569-034897,NOR
AY0je9hryw4_032952-033262,NOR
BMBwZqrkjoI_018252-018662,NOR
C98a6i-qlQg_073628-073958,NOR
CMGEcMn-Eo8_050731-051107,NOR
Cl-NCY-7BZs_196221-196631,NOR
EA5a8YKV-9k_038167-038569,NOR
EHOg91D4qdE_087663-088027,NOR
EN66J-d-U6M_037965-038401,NOR
EkDSVGbA1ro_086052-086432,NOR
EwHG0rDKD70_286671-287007,NOR
F54vo_wf6pk_018389-018695,NOR
F54vo_wf6pk_504900-505250,NOR
GAZgoG99UeA_003135-003481,NOR
GRJFyVE4ND4_039495-039911,NOR
GYGJ2ml6LGE_214956-215432,NOR
GdbG_CNfIk0_058430-058889,NOR
GsZC0XDRpN4_197309-197807,NOR
GyywEWPwUJk_093571-093905,NOR
HcB11RkznsY_242352-242708,NOR
Hw7FMAMt1II_173403-173737,NOR
I4F_WpcilX8_018408-018736,NOR
I4RXUacr5iY_425693-426188,NOR
IWwfPckFdfA_291185-291663,NOR
Ih8ZT12yM5g_026376-026680,NOR
IhoRxKBmPLI_064461-064807,NOR
J1bzqT7TN74_481293-481639,NOR
K1qN327F2Zs_020985-021389,NOR
K4a3rTM6qys_036335-036739,NOR
K5lYqC51dPk_058154-058487,NOR
KHMUC2_A4t8_278100-278444,NOR
KktXDjybSuk_011959-012285,NOR
Kslil6qJ57Y_054266-054713,NOR
KvpbyNqsqp4_069441-069757,NOR
LlI0ZM69s1s_107376-107768,NOR
MdEGvehZ0Xk_283464-283910,NOR
NlM2xfIzQqM_059253-059616,NOR
OZuKR3CSuyI_120455-120875,NOR
Obfl_6HJYjo_118872-119233,NOR
P87QN1Gx8-Y_069693-070139,NOR
PV9d4nfa9Pc_023193-023551,NOR
PeDAMyZQiyI_014379-014865,NOR
PoUDks3Y8K4_244731-245177,NOR
QNsZHzWbDYk_071535-072011,NOR
QhZPtWjvzXA_007875-008263,NOR
RWXSMenat1s_033120-033424,NOR
S8_z7Al7kUc_106180-106533,NOR
Sl0_iM-7pTE_056532-056860,NOR
Sm2k0n5P5bo_425359-425747,NOR
SuZgBgJ7KHw_047036-047454,NOR
T8hM9NnjwS4_048323-048727,NOR
TF_lkeofazg_038994-039356,NOR
UlL_v3mRzu4_056994-057464,NOR
V7JYHBRNFjc_330348-330752,NOR
VSqVhsK0kLI_034059-034465,NOR
W-btuHPAjWY_062891-063258,NOR
W3Pd_hKNQcg_001053-001471,NOR
WXBaqu7r8AY_064707-065025,NOR
X3YD0ur07zY_198408-198814,NOR
XJfWEhm__14_163644-163954,NOR
XMbBtIqVs-g_328119-328535,NOR
XXZbQ-BZkIQ_039780-040138,NOR
XuX7a8F7IJg_106705-107139,NOR
Y4RPWi8p69k_129228-129620,NOR
YiEa94lZYPg_249021-249348,NOR
YvftK2ZdnPw_009096-009564,NOR
ZEgx2BvGhns_031092-031450,NOR
ZRMExddZtAw_229835-230248,NOR
ZU34ozeJEio_228273-228755,NOR
ZmfzVZsU7IA_054558-054905,NOR
ZwANMZu91i4_222617-222938,NOR
_5hdeOEW5f8_054116-054601,NOR
_Jkp8dc2d1w_116025-116451,NOR
_Mrv7FgPEDE_005591-005963,NOR
_eyJ-Q3RO9o_049710-050060,NOR
_w5kMmd53Lg_073401-073755,NOR
_zNYUkxug8k_012311-012631,NOR
a0PfE00vG3g_089711-090085,NOR
aLR6g7Dyow0_024165-024569,NOR
abXQBpINHNw_005160-005576,NOR
atNoxj0QijA_105204-105561,NOR
--s9_lAJV2c_000027-000413,NOR
-4Zg_ErN0nM_019235-019693,NOR
-AFc2LlToHc_023805-024259,NOR
-OLNNR_Iqoo_042348-042822,NOR
-mDTFhKQdg8_018089-018461,NOR
-o9xTlIieig_023664-023992,NOR
-tMKijalWME_009579-009927,NOR
-tMKijalWME_073017-073385,NOR
0FMJpVF5vs4_009546-009938,NOR
0JBA5mqyC0E_004752-005096,NOR
0JBA5mqyC0E_033311-033803,NOR
0JBA5mqyC0E_069794-070286,NOR
0xmTmYEEvrs_038121-038483,NOR
0yDLaNHVHSQ_005391-005765,NOR
14pFKFY3XL0_011739-012205,NOR
1M8pmWJbY6s_014496-014858,NOR
1cJt6RPCf4M_029933-030283,NOR
1oAPr3uPFt0_002559-002949,NOR
2DzOwt_uI64_038586-038964,NOR
3-G-9xWAOY4_007311-007667,NOR
3AB8C20upIQ_042774-043082,NOR
3NaFa7zEo2k_011878-012254,NOR
3NaFa7zEo2k_053674-054060,NOR
3V--6C3KNRI_028536-029006,NOR
3ZwJtuOe07U_057461-057763,NOR
42qOEaYrk1M_043917-044293,NOR
4OfNJvPG5MQ_012118-012608,NOR
4OfNJvPG5MQ_059823-060299,NOR
4TR-jHjfa0Y_022716-023188,NOR
5IBRFZtL0mA_073380-073744,NOR
5IBRFZtL0mA_244694-245108,NOR
5IBRFZtL0mA_292926-293320,NOR
638r-m6w7to_020571-021041,NOR
638r-m6w7to_071646-072052,NOR
6BUY-qKZjhc_069894-070216,NOR
6FRQTj5hcps_006873-007248,NOR
6lZr3KW0dvg_008560-008938,NOR
7jFkSHLzUb0_007639-007956,NOR
8m9_8M-UcDk_027755-028119,NOR
8zjI7cY7SdM_043794-044246,NOR
9GEDIh0MnCM_051382-051710,NOR
9mqUHAbFr1U_023259-023581,NOR
Ac-gLlfey_A_008613-009029,NOR
AtuIgaQBZGs_054355-054840,NOR
Ax7oGmnd0m8_027758-028216,NOR
BPzGvPYo1E0_005251-005615,NOR
BcvXswu9N7Q_001779-002083,NOR
BkpXlT5_AiE_026022-026400,NOR
C14OKEQ2kQw_025188-025648,NOR
CGUWrystcm8_000048-000434,NOR
CJtjrU3jItU_034488-034814,NOR
DNDWWmfkGXA_033154-033584,NOR
EBSceXm3Ay8_000234-000600,NOR
EepeUnZe2fg_020709-021017,NOR
EepeUnZe2fg_060245-060630,NOR
EepeUnZe2fg_120659-120996,NOR
EepeUnZe2fg_301653-302141,NOR
EepeUnZe2fg_379433-379809,NOR
Ei2nqQnWlvY_009270-009590,NOR
EkFm_3qRBak_015459-015811,NOR
EpqjL0xLiBk_036084-036424,NOR
FC8JIQhb1mU_037092-037538,NOR
FoNRv6iTXkQ_004071-004389,NOR
FsEMePj0nw8_024165-024475,NOR
FsEMePj0nw8_062204-062684,NOR
G4CA7U3Q70U_014796-015206,NOR
G7cr4mPqfmA_025727-026049,NOR
G7cr4mPqfmA_083250-083650,NOR
GKbhmkEfMZ4_026133-026449,NOR
GKbhmkEfMZ4_051729-052082,NOR
GSl8vaLRtH0_021048-021502,NOR
GpK8kgXjbQk_019325-019825,NOR
GsnMQMigPgU_012979-013472,NOR
GsnMQMigPgU_066648-066950,NOR
HPW0l4EbNbE_034914-035324,NOR
HsWwdOkUNls_019915-020293,NOR
HsWwdOkUNls_058338-058676,NOR
I3KAEylycyY_002286-002670,NOR
I3KAEylycyY_043822-044244,NOR
I5MkhXodfRU_010137-010621,NOR
I5MkhXodfRU_049818-050122,NOR
I7l1qZAg_qE_008933-009359,NOR
I7l1qZAg_qE_036993-037335,NOR
I7l1qZAg_qE_061622-062010,NOR
I_k__MloGpA_021723-022071,NOR
Iv2VtLIuRjY_033456-033930,NOR
J-DSEsa-Jug_045636-045972,NOR
Jl2dafAfjbo_015485-015985,NOR
Jl2dafAfjbo_046146-046448,NOR
KHvzf9qK1Tc_029264-029655,NOR
KHvzf9qK1Tc_058659-059154,NOR
KIPtVgstIQs_007622-007966,NOR
KQ3zsyo6s-A_019010-019352,NOR
KWgFyYA5lpc_007520-007948,NOR
KYKCeLHPUWo_009330-009730,NOR
KklkuvThqyg_012777-013271,NOR
LU5jU36ZluQ_075522-076012,NOR
Lb7sZsE0sQ8_055896-056290,NOR
LkbjV-DZT2E_034149-034573,NOR
Lr7b1iuN2bM_040530-040882,NOR
N0ZEYnL8pNc_085800-086300,NOR
N0ZEYnL8pNc_126116-126442,NOR
N4zC5vrFcXU_017319-017739,NOR
NfBGW66axCQ_009420-009822,NOR
Ng9ZsqtyC38_011525-011885,NOR
NjGn4h_BRmE_045687-046093,NOR
NjmeEcSBAwk_037791-038159,NOR
NnTKVyMvVR8_011067-011483,NOR
NuPxQb0tEWY_124632-124946,NOR
NzloeDpljZM_444396-444876,NOR
O6Vbyg988po_026268-026694,NOR
OxrzUqPdsKw_048403-048841,NOR
Pp_RpA27hYU_007881-008324,NOR
Q2GnIqDD3sA_060477-060941,NOR
QQV0FhhL1aM_004011-004496,NOR
QcP0NvF3r9g_012828-013318,NOR
QexkuZqYZZs_018687-019001,NOR
R42Jlo47jWg_013319-013708,NOR
RKrkFR6xXlI_016788-017180,NOR
S-Kt4SweYmw_028542-028845,NOR
SWfzxquFCqE_044640-044998,NOR
SdLDYhpCEu8_007347-007734,NOR
Sql76YvgOUY_037486-037858,NOR
TRDV-pNnujE_011678-011986,NOR
TW3ibuAsfd8_007206-007581,NOR
-1_H-6GHgjo_012238-012734,NOR
-HzxrsmSJmk_496756-497220,NOR
-HzxrsmSJmk_705642-706078,NOR
-eLLeGkkMKE_023148-023458,NOR
-i8MoBJZnkI_011256-011644,NOR
-i8MoBJZnkI_081276-081724,NOR
06oFSz56Cyw_032389-032853,NOR
06pu8OU4-II_105156-105583,NOR
06pu8OU4-II_167328-167776,NOR
0DkkrEmKdBM_008670-009010,NOR
1A3u8kcCpn0_045470-045810,NOR
1iYxiypHU1M_249787-250111,NOR
1iYxiypHU1M_442658-443072,NOR
1zHTC0oB4FQ_167463-167819,NOR
2RKju5sEls4_412188-412622,NOR
2RKju5sEls4_470113-470457,NOR
2oxwZ00oAz0_219882-220242,NOR
3bb0Q28gSs8_370468-370820,NOR
3bb0Q28gSs8_434052-434384,NOR
451dq6vg1cw_038437-038831,NOR
451dq6vg1cw_110404-110835,NOR
4VQQuwM3dRo_070281-070677,NOR
4jyamlmYWTQ_115603-116069,NOR
5CIWjKDjhOs_083762-084108,NOR
6f6VOazdFco_237569-237994,NOR
7KpmC14GzUU_082945-083369,NOR
7KpmC14GzUU_164703-165071,NOR
7N6smJPex0k_085467-085811,NOR
7N6smJPex0k_140091-140477,NOR
7PcgtyeULDw_033117-033475,NOR
9V50qQdF5CI_100671-101019,NOR
9oeJIcNTOnQ_324267-324663,NOR
9oeJIcNTOnQ_382065-382491,NOR
