id,label
--Cl3Rkbyk8_000027-002189,NOR
-3SFfi7Efp4_243528-243921,NOR
-7X7-RiJWpo_069930-070430,NOR
-Gw8rQZGvZ0_167424-167744,NOR
-MUM1to8Iso_185082-185542,NOR
-PSF6o5S9Eg_013281-013859,NOR
-QUST1WbS10_186366-189414,NOR
-dZ9qHcjFWQ_053680-054865,NOR
-zJBfV5_xnI_022479-022891,NOR
-zJBfV5_xnI_287388-287860,NOR
-zJBfV5_xnI_511596-512628,NOR
077AFQNtArA_065123-065433,NOR
077AFQNtArA_352163-352489,NOR
0CQVTRTNgkk_054840-056414,NOR
0CQVTRTNgkk_258208-259473,NOR
0CQVTRTNgkk_462909-463331,NOR
0CYsnGrO68I_224283-224655,NOR
0GolaUQqYLM_280802-282278,NOR
0Mc4gq1hbZI_205458-205776,NOR
0S9LgLDEunQ_004554-006568,NOR
0ZRzPqFkGjU_004976-006060,NOR
0ZofZZw41JY_191553-192407,NOR
0_0bWlY2-QE_159576-159902,NOR
0enkff-xygY_136146-137438,NOR
0m6H_A6pkW0_016226-016978,NOR
0xnwO1eYHvo_053771-057361,NOR
17MYKSe1k9I_347796-348380,NOR
1BPuGxXwssk_347211-351609,NOR
1GMhq9c9C-E_155316-155632,NOR
1QEAarFyRmY_179547-179869,NOR
1TwcVCdjqFw_121782-122876,NOR
1_TtP4GxJzo_063984-064826,NOR
1jo_dR_ILgg_118695-119131,NOR
1o8JzvPP3aM_027025-031529,NOR
1vxmiWdtmR4_018647-019003,NOR
20uBJ620Z-8_009079-009909,NOR
25R5cRuJC5s_382423-384679,NOR
2FBSDfDKMFw_035664-036398,NOR
2HAPX5NMkkk_183615-184123,NOR
2W0aPKZZdTQ_007434-008697,NOR
2kUlT7vu0G4_027360-029398,NOR
2mTxcXmousk_054369-054691,NOR
2mTxcXmousk_260601-261079,NOR
2wQqIAtw9nA_198519-198901,NOR
2ymcxndtXpg_012801-013505,NOR
31N_wUpfQJg_051628-053800,NOR
37kaIGJDVuc_020421-020789,NOR
3JbSqMApEa4_178965-179693,NOR
3JbSqMApEa4_591251-597031,NOR
3JfzCPh1iXg_248889-256207,NOR
3Nr6WwGeGsc_155781-156349,NOR
3UZNt_OJuvY_228135-229375,NOR
3eSdcKARj7E_035240-035760,NOR
3jygaefihb8_159357-160253,NOR
3s3Kmw2bC60_058605-059584,NOR
3vWDaWYdW6U_224805-226915,NOR
3xPKosVx_Ac_265977-267859,NOR
3xPKosVx_Ac_524238-525700,NOR
43F_vLHaQFg_013841-014182,NOR
