id,label
-7X7-RiJWpo_069930-070430,NOR
-PSF6o5S9Eg_013281-013859,NOR
0ZofZZw41JY_191553-192407,NOR
0m6H_A6pkW0_016226-016978,NOR
17MYKSe1k9I_347796-348380,NOR
1_TtP4GxJzo_063984-064826,NOR
20uBJ620Z-8_009079-009909,NOR
2FBSDfDKMFw_035664-036398,NOR
2HAPX5NMkkk_183615-184123,NOR
2ymcxndtXpg_012801-013505,NOR
3JbSqMApEa4_178965-179693,NOR
3Nr6WwGeGsc_155781-156349,NOR
3eSdcKARj7E_035240-035760,NOR
3jygaefihb8_159357-160253,NOR
3s3Kmw2bC60_058605-059584,NOR
4CfGXmEjB9s_010613-011331,NOR
4DvB4i3oO1Q_480399-480955,NOR
4rvekJ0Go64_147096-147968,NOR
4u8qWnnWWEs_351651-352187,NOR
5UBdSf2x4fo_162284-162968,NOR
5WmQcBh4ZLg_138315-138987,NOR
5bV-pZJbMug_056538-057532,NOR
6N9YPtm6EV0_151713-152443,NOR
6O2Wu6GuqZ0_317777-318535,NOR
6dYxc38hQbQ_039375-040075,NOR
6po5g6exoco_045129-045681,NOR
7Js1KQyGVxE_139716-140494,NOR
7Vg3hpZkvSg_102795-103357,NOR
7fdSvzrCQaA_061160-061982,NOR
8YLFnNxZprA_035253-036215,NOR
92Eb1Eb9zx4_132444-132976,NOR
97VG9jIV5PM_162765-163311,NOR
97VG9jIV5PM_381714-382696,NOR
9SF6MR84sp4_271374-271910,NOR
9o5vQRVsR0s_324910-325432,NOR
A50VxCz_bXQ_073845-074377,NOR
A9pOKyKtLek_258255-258907,NOR
AD2vHNuveM4_272939-273805,NOR
AS98bka0MUw_001968-002648,NOR
ASvqlJ3QmK8_275007-275845,NOR
AreHnwA1vgo_021457-022353,NOR
AvKKT4YGIjY_093216-093858,NOR
BIYWHFis4_0_050715-051292,NOR
BKTMsrTKjfE_172500-173500,NOR
BUavcYbqF-I_026083-026611,NOR
BhTtZsL70uY_020757-021505,NOR
Cuuv_w6qh_E_021729-022499,NOR
DEiDIUOfEMg_265383-265987,NOR
DsUqReAGYCc_046083-047077,NOR
DsUqReAGYCc_402269-402839,NOR
EMV167TfAkk_008841-009743,NOR
EMV167TfAkk_304869-305597,NOR
EXK-es1k8cw_004353-004961,NOR
EsaMKuDyyQ8_001704-002294,NOR
Evor1xsGpJw_063429-064259,NOR
FBNRoa_l0xA_050738-051505,NOR
FLgmZQRKXaI_025343-025939,NOR
Fi-O4VVd_Eg_037893-038487,NOR
FmtY1_jJonE_271072-271930,NOR
GkQyA5sHW4c_126927-127553,NOR
GmrbwCrlgiU_097017-097587,NOR
GnxQ3-8XT5o_448654-449639,NOR
Gx-HfxlTOvE_033437-034089,NOR
H4C0EZxH0zM_417459-418013,NOR
HB-otY989hk_012006-012969,NOR
HRksatFdJlU_197949-198537,NOR
Hh-EM3h52zc_238482-239062,NOR
HywHUv7XQRc_181065-181725,NOR
I25lxY_Xmxg_020019-020791,NOR
I5i-R2ZrUzo_091376-092288,NOR
I7IAJUm4On4_041467-042021,NOR
In45vPxGYs4_347776-348480,NOR
J1bzqT7TN74_244587-245411,NOR
JCFY4Is3cMU_201195-201907,NOR
JbySJR-pclY_011390-011920,NOR
K8083LeR_gA_006426-007316,NOR
KCclAerQ0PE_137022-137894,NOR
L4JYnzfpW6A_007370-008098,NOR
LRiHklinlaQ_096213-096755,NOR
LRiHklinlaQ_325749-326267,NOR
M8iybPXymRs_028317-029063,NOR
MLmgCnsynwk_004200-004840,NOR
MLmgCnsynwk_256835-257767,NOR
MshDmDq57iw_069707-070303,NOR
N353xXHVgxk_067014-067658,NOR
NyOKkAW8g7E_257154-257852,NOR
OcX1k43JlHw_377847-378481,NOR
PQ1mYdMQfho_100806-101570,NOR
PwB1xvpPcmA_209230-210204,NOR
QYm6cOBNWXg_030099-030731,NOR
QZeA5_YsNps_483267-484081,NOR
RMj3NP14Zk0_013191-013843,NOR
RMj3NP14Zk0_256301-257077,NOR
RTbGXRsRdFw_024525-025453,NOR
Rgds5pwqkv4_014613-015185,NOR
RnxN9YMOp5s_198150-198858,NOR
SUAER2FftI4_020685-021259,NOR
Sm2k0n5P5bo_237378-238017,NOR
T9tA7MQ2dj4_120939-121586,NOR
Texi06pjMJs_066570-067094,NOR
Tm7ekiqhTi8_029254-030052,NOR
Tyk5OEqphMk_051234-052040,NOR
U3yHBC9tEz8_019058-019600,NOR
UB_R60566Vc_051699-052219,NOR
UIO0x_lcIPw_205923-206441,NOR
URGPsY6kmbM_269004-269774,NOR
U_p5qrIhjBE_279722-280402,NOR
UiqV5WNjjQo_060113-061004,NOR
UiqV5WNjjQo_324681-325395,NOR
UyFoUbrbgXY_043377-044017,NOR
