id,label
0FmhN4drS4Q_010561-010863,NOR
0FmhN4drS4Q_064166-064630,NOR
0FmhN4drS4Q_089039-089753,NOR
0FmhN4drS4Q_090025-090561,NOR
0FmhN4drS4Q_091107-092587,NOR
0FmhN4drS4Q_092703-093545,NOR
0FmhN4drS4Q_093693-095289,NOR
0FmhN4drS4Q_128892-129211,NOR
1b0Cd3Djfgs_002325-003872,NOR
1b0Cd3Djfgs_006891-007284,NOR
1b0Cd3Djfgs_009447-010061,NOR
1b0Cd3Djfgs_010155-011077,NOR
1b0Cd3Djfgs_011115-011617,NOR
1b0Cd3Djfgs_011664-013660,NOR
2mWfop_JiMY_007092-008498,NOR
2mWfop_JiMY_008780-010614,NOR
2mWfop_JiMY_010695-012105,NOR
2mWfop_JiMY_023073-028913,NOR
2mWfop_JiMY_030364-032848,NOR
2mWfop_JiMY_032928-033538,NOR
2mWfop_JiMY_033600-034078,NOR
2mWfop_JiMY_034116-035294,NOR
2mWfop_JiMY_035367-035955,NOR
4ewFIFh7LgM_000777-003329,NOR
4ewFIFh7LgM_003329-003999,NOR
4ewFIFh7LgM_003999-004919,NOR
4ewFIFh7LgM_005573-006591,NOR
4ewFIFh7LgM_006591-007453,NOR
4ewFIFh7LgM_007572-008452,NOR
4ewFIFh7LgM_008502-009012,NOR
4ewFIFh7LgM_009176-010308,NOR
4ewFIFh7LgM_010308-010664,NOR
4ewFIFh7LgM_010708-011496,NOR
4ewFIFh7LgM_011496-012740,NOR
4ewFIFh7LgM_012740-013832,NOR
4ewFIFh7LgM_013832-014476,NOR
4ewFIFh7LgM_014674-014996,NOR
4ewFIFh7LgM_014996-015316,NOR
4ewFIFh7LgM_015316-016008,NOR
4ewFIFh7LgM_017968-018338,NOR
93QsVXY1Woo_014282-014708,NOR
93QsVXY1Woo_031056-031414,NOR
93QsVXY1Woo_037599-037945,NOR
93QsVXY1Woo_037995-038339,NOR
9_PVCvN8tNY_021363-027095,NOR
9_PVCvN8tNY_027135-027785,NOR
9_PVCvN8tNY_028035-028849,NOR
9_PVCvN8tNY_030132-030538,NOR
9_PVCvN8tNY_031506-032098,NOR
9_PVCvN8tNY_339771-340175,NOR
9_PVCvN8tNY_472085-472550,NOR
D6_TbVFJ8A8_652470-653858,NOR
D6_TbVFJ8A8_656902-657446,NOR
DC76wTg32yc_033765-034127,NOR
DC76wTg32yc_057617-057974,NOR
Eizk2uNrj5s_007023-007447,NOR
Eizk2uNrj5s_007944-008680,NOR
Eizk2uNrj5s_009063-009383,NOR
Eizk2uNrj5s_009459-010193,NOR
Eizk2uNrj5s_011211-011857,NOR
Eizk2uNrj5s_013163-013588,NOR
Eizk2uNrj5s_013588-014146,NOR
Eizk2uNrj5s_014451-015891,NOR
Eizk2uNrj5s_016545-017929,NOR
Eizk2uNrj5s_018215-018935,NOR
Eizk2uNrj5s_019015-019503,NOR
Eizk2uNrj5s_019971-023587,NOR
Eizk2uNrj5s_023739-024135,NOR
Eizk2uNrj5s_024135-024943,NOR
Eizk2uNrj5s_024984-025758,NOR
Eizk2uNrj5s_025845-026411,NOR
Eizk2uNrj5s_027770-028418,NOR
Eizk2uNrj5s_028502-030541,NOR
Eizk2uNrj5s_031110-033314,NOR
Eizk2uNrj5s_033314-033670,NOR
Eizk2uNrj5s_033878-034192,NOR
Eizk2uNrj5s_034404-034828,NOR
Eizk2uNrj5s_035091-036503,NOR
Eizk2uNrj5s_036561-037563,NOR
Eizk2uNrj5s_038073-039147,NOR
Eizk2uNrj5s_039234-039622,NOR
Eizk2uNrj5s_039669-040481,NOR
Eizk2uNrj5s_040518-040838,NOR
Eizk2uNrj5s_042259-043133,NOR
Eizk2uNrj5s_043524-044038,NOR
Eizk2uNrj5s_044194-045384,NOR
Eizk2uNrj5s_045384-045896,NOR
Eizk2uNrj5s_046170-047122,NOR
Eizk2uNrj5s_047499-048085,NOR
Eizk2uNrj5s_048192-049240,NOR
Eizk2uNrj5s_049290-049886,NOR
Eizk2uNrj5s_051600-052496,NOR
Eizk2uNrj5s_053229-053861,NOR
Eizk2uNrj5s_054158-054578,NOR
Eizk2uNrj5s_054912-055329,NOR
Eizk2uNrj5s_056867-057178,NOR
Eizk2uNrj5s_057178-057782,NOR
Eizk2uNrj5s_058287-058927,NOR
Eizk2uNrj5s_058991-059470,NOR
Eizk2uNrj5s_059517-060041,NOR
Eizk2uNrj5s_060378-060802,NOR
Eizk2uNrj5s_060912-061405,NOR
Eizk2uNrj5s_062792-063163,NOR
Eizk2uNrj5s_063878-064744,NOR
Eizk2uNrj5s_065032-066740,NOR
Eizk2uNrj5s_066837-071207,NOR
Eizk2uNrj5s_072774-074468,NOR
Eizk2uNrj5s_074514-074822,NOR
Eizk2uNrj5s_074874-075398,NOR
Eizk2uNrj5s_075441-078127,NOR
Eizk2uNrj5s_078333-079385,NOR
Eizk2uNrj5s_079489-081229,NOR
Eizk2uNrj5s_081461-082873,NOR
Eizk2uNrj5s_083178-083800,NOR
Eizk2uNrj5s_083847-084413,NOR
Eizk2uNrj5s_084510-085488,NOR
Eizk2uNrj5s_085530-085858,NOR
Eizk2uNrj5s_085902-086228,NOR
Eizk2uNrj5s_086301-087015,NOR
Eizk2uNrj5s_087087-088281,NOR
Eizk2uNrj5s_088281-088691,NOR
Eizk2uNrj5s_088691-089155,NOR
Eizk2uNrj5s_089970-092598,NOR
IP3Ji5r2gWQ_002743-003117,NOR
IP3Ji5r2gWQ_006127-007093,NOR
IP3Ji5r2gWQ_007173-007498,NOR
IP3Ji5r2gWQ_007547-008047,NOR
IP3Ji5r2gWQ_008313-009153,NOR
IP3Ji5r2gWQ_009261-009601,NOR
IP3Ji5r2gWQ_011551-012739,NOR
IP3Ji5r2gWQ_013581-014694,NOR
Ichc2lj0A4M_103034-103619,NOR
Ichc2lj0A4M_104967-105373,NOR
Ichc2lj0A4M_105648-105994,NOR
Ichc2lj0A4M_173522-173890,NOR
JAsB3_HlPQE_007556-008061,NOR
JAsB3_HlPQE_008199-008583,NOR
JAsB3_HlPQE_011973-012335,NOR
JAsB3_HlPQE_015957-016277,NOR
JAsB3_HlPQE_055204-055516,NOR
JAsB3_HlPQE_055725-056147,NOR
JAsB3_HlPQE_062332-062716,NOR
JAsB3_HlPQE_063747-064115,NOR
JAsB3_HlPQE_066211-066785,NOR
JAsB3_HlPQE_066975-067333,NOR
JAsB3_HlPQE_067404-067798,NOR
JAsB3_HlPQE_073354-073816,NOR
JAsB3_HlPQE_073892-074280,NOR
JAsB3_HlPQE_074364-075136,NOR
JAsB3_HlPQE_075192-075850,NOR
JAsB3_HlPQE_075957-076565,NOR
JAsB3_HlPQE_076613-078333,NOR
KCh7h67TAlE_011985-013133,NOR
KCh7h67TAlE_024101-024427,NOR
KCh7h67TAlE_024642-025762,NOR
KCh7h67TAlE_031293-031747,NOR
KCh7h67TAlE_031747-032667,NOR
KCh7h67TAlE_033285-035029,NOR
KCh7h67TAlE_035029-035411,NOR
KCh7h67TAlE_036507-036823,NOR
KCh7h67TAlE_036869-037339,NOR
KCh7h67TAlE_037688-038032,NOR
KCh7h67TAlE_038115-038459,NOR
KCh7h67TAlE_039089-039419,NOR
KCh7h67TAlE_039612-039948,NOR
KCh7h67TAlE_039948-040294,NOR
KCh7h67TAlE_040425-040759,NOR
KCh7h67TAlE_040842-041164,NOR
KCh7h67TAlE_041952-042864,NOR
KCh7h67TAlE_042864-044850,NOR
KCh7h67TAlE_045991-046379,NOR
KCh7h67TAlE_046479-046879,NOR
KCh7h67TAlE_047499-048177,NOR
KCh7h67TAlE_048987-049329,NOR
LSbt3v-SBIw_001739-002112,NOR
LSbt3v-SBIw_004408-005464,NOR
LSbt3v-SBIw_005512-006598,NOR
RT68tIVy4ZM_009231-009973,NOR
RT68tIVy4ZM_012881-013283,NOR
RT68tIVy4ZM_015001-015985,NOR
RT68tIVy4ZM_016033-017007,NOR
RT68tIVy4ZM_026319-026902,NOR
RT68tIVy4ZM_028211-028573,NOR
RT68tIVy4ZM_028717-029208,NOR
RT68tIVy4ZM_047185-047501,NOR
RT68tIVy4ZM_047685-048153,NOR
RT68tIVy4ZM_052055-054544,NOR
RT68tIVy4ZM_054591-055602,NOR
RT68tIVy4ZM_056061-056491,NOR
RT68tIVy4ZM_056579-058774,NOR
RT68tIVy4ZM_058884-059279,NOR
RT68tIVy4ZM_059348-060391,NOR
RT68tIVy4ZM_060432-062586,NOR
RT68tIVy4ZM_063057-064897,NOR
RT68tIVy4ZM_065359-065707,NOR
RT68tIVy4ZM_066095-066887,NOR
RT68tIVy4ZM_066933-068723,NOR
RT68tIVy4ZM_069133-069939,NOR
RT68tIVy4ZM_070202-070784,NOR
RT68tIVy4ZM_071568-072034,NOR
RT68tIVy4ZM_073416-073778,NOR
RT68tIVy4ZM_075516-075932,NOR
RT68tIVy4ZM_076017-077669,NOR
RT68tIVy4ZM_077861-078207,NOR
RT68tIVy4ZM_078834-080900,NOR
RT68tIVy4ZM_081180-081900,NOR
RT68tIVy4ZM_081900-083218,NOR
RT68tIVy4ZM_083292-084702,NOR
RT68tIVy4ZM_084702-085092,NOR
RT68tIVy4ZM_085191-088065,NOR
RT68tIVy4ZM_088692-089638,NOR
RT68tIVy4ZM_091675-092757,NOR
RT68tIVy4ZM_092859-094079,NOR
RT68tIVy4ZM_094169-095023,NOR
X-eJnMzLqQg_001632-003483,NOR
X-eJnMzLqQg_014412-015341,NOR
X-eJnMzLqQg_038548-039274,NOR
X-eJnMzLqQg_039394-039804,NOR
X-eJnMzLqQg_044935-045749,NOR
X-eJnMzLqQg_069465-069823,NOR
X-eJnMzLqQg_080410-081548,NOR
X-eJnMzLqQg_086989-089439,NOR
X-eJnMzLqQg_096368-097414,NOR
X-eJnMzLqQg_127297-127710,NOR
X-eJnMzLqQg_127749-129021,NOR
X-eJnMzLqQg_130409-131626,NOR
X-eJnMzLqQg_143151-145027,NOR
X-eJnMzLqQg_145095-145467,NOR
X-eJnMzLqQg_146813-147853,NOR
X-eJnMzLqQg_147933-149023,NOR
X-eJnMzLqQg_149371-149829,NOR
X-eJnMzLqQg_157133-157495,NOR
X-eJnMzLqQg_157578-159274,NOR
X-eJnMzLqQg_159312-159922,NOR
X-eJnMzLqQg_160052-160672,NOR
X-eJnMzLqQg_160746-162160,NOR
X-eJnMzLqQg_167790-168648,NOR
X-eJnMzLqQg_170949-171685,NOR
X-eJnMzLqQg_171791-172251,NOR
X-eJnMzLqQg_181898-182870,NOR
X-eJnMzLqQg_183186-185802,NOR
X-eJnMzLqQg_185802-188964,NOR
X-eJnMzLqQg_188964-189896,NOR
X-eJnMzLqQg_189933-191213,NOR
X-eJnMzLqQg_191265-191713,NOR
X-eJnMzLqQg_191713-195417,NOR
X-eJnMzLqQg_211348-212319,NOR
X-eJnMzLqQg_212391-214653,NOR
X-eJnMzLqQg_214811-215925,NOR
X-eJnMzLqQg_216009-217625,NOR
-emr__Phb5Y_035169-035501,NOR
0VwgnbpFJf8_023418-027808,NOR
0VwgnbpFJf8_027808-028382,NOR
