epoch,train_acc,val_acc,train_loss,val_loss
0,26.36585235595703,26.28143882751465,0.6952763199806213,1.3916064500808716
1,26.56707191467285,24.898204803466797,0.6929563283920288,1.3868606090545654
2,29.14634132385254,26.2215576171875,0.689715564250946,1.385858178138733
3,31.71341323852539,25.389223098754883,0.6871852278709412,1.3856559991836548
4,33.189022064208984,24.958084106445312,0.6838398575782776,1.3872140645980835
5,34.189022064208984,28.05988121032715,0.6808496713638306,1.388716697692871
6,34.06097412109375,23.874252319335938,0.6774731278419495,1.397739052772522
7,35.71341323852539,24.377246856689453,0.6733981370925903,1.3979841470718384
8,35.939022064208984,23.053892135620117,0.6682271361351013,1.407671332359314
9,37.81707000732422,23.275449752807617,0.6633939743041992,1.4200422763824463
10,37.81707000732422,23.45509147644043,0.658907949924469,1.4348971843719482
11,39.54268264770508,25.19760513305664,0.6543509364128113,1.4385552406311035
12,38.835365295410156,23.359281539916992,0.6519531607627869,1.4661786556243896
13,38.85975646972656,24.161678314208984,0.6448215842247009,1.4641997814178467
14,41.73170471191406,23.00598907470703,0.6389943361282349,1.4993699789047241
15,43.05487823486328,24.083833694458008,0.63072270154953,1.508327841758728
16,44.16463088989258,26.000001907348633,0.6246154308319092,1.537696361541748
17,43.81097412109375,24.065868377685547,0.619699239730835,1.5907878875732422
18,44.57316970825195,25.79640769958496,0.6125098466873169,1.5701144933700562
19,45.70121765136719,25.922157287597656,0.603992760181427,1.620223045349121
20,46.98170471191406,25.125749588012695,0.5963923931121826,1.684712529182434
21,47.396339416503906,25.718563079833984,0.5886895060539246,1.7392611503601074
22,49.45121765136719,25.862276077270508,0.579784095287323,1.8553646802902222
23,49.896339416503906,25.814373016357422,0.5768795013427734,1.7487939596176147
24,50.993900299072266,25.778444290161133,0.5690343379974365,1.7951693534851074
25,52.81097412109375,26.401199340820312,0.5602794289588928,1.8168251514434814
26,52.554874420166016,26.38323402404785,0.5572160482406616,1.8700255155563354
27,52.14024353027344,25.976049423217773,0.5506467223167419,1.8713589906692505
28,54.96950912475586,25.946107864379883,0.5435623526573181,1.936119794845581
29,54.82316970825195,28.000001907348633,0.5370004773139954,1.909494400024414
30,56.36585235595703,25.42514991760254,0.5248744487762451,2.0563130378723145
31,56.128047943115234,24.86826515197754,0.5186249613761902,2.1966168880462646
32,57.32316970825195,27.778444290161133,0.5151476860046387,1.9758800268173218
33,58.42073059082031,26.760480880737305,0.5060017108917236,2.318575382232666
34,58.67073059082031,26.26946258544922,0.5006861686706543,2.1221261024475098
35,60.44511795043945,26.550899505615234,0.49030864238739014,2.279521942138672
36,60.21341323852539,25.790420532226562,0.484092652797699,2.914834499359131
37,61.146339416503906,25.497007369995117,0.48635825514793396,2.520353317260742
38,60.51829147338867,26.874252319335938,0.4776390790939331,2.550804376602173
39,62.439022064208984,27.01796531677246,0.4780000150203705,2.582181453704834
40,62.585365295410156,25.7724552154541,0.46214067935943604,2.7095210552215576
41,63.207313537597656,24.730539321899414,0.46071282029151917,2.8604469299316406
42,63.628047943115234,25.443115234375,0.4603186249732971,2.8681273460388184
43,63.280487060546875,26.491018295288086,0.4534452259540558,2.7833352088928223
44,64.78658294677734,25.4491024017334,0.44888871908187866,2.9381539821624756
45,64.5243911743164,25.461078643798828,0.45065391063690186,2.9791224002838135
46,64.00609588623047,24.83233642578125,0.44690224528312683,2.681137800216675
47,65.40243530273438,25.502994537353516,0.43625056743621826,2.806558609008789
48,65.68901824951172,25.694612503051758,0.4366985857486725,2.9851293563842773
49,66.2256088256836,26.18562889099121,0.4320444166660309,2.676302671432495
50,66.29267883300781,25.790420532226562,0.4265754222869873,2.958730936050415
51,66.90243530273438,25.934133529663086,0.4157353341579437,3.0610411167144775
52,67.04877471923828,25.28143882751465,0.42844900488853455,2.8493518829345703
53,66.65243530273438,25.568862915039062,0.421702116727829,3.730509042739868
54,66.2682876586914,25.263473510742188,0.42132800817489624,3.5083401203155518
55,67.48780059814453,26.700599670410156,0.4183990955352783,2.811056613922119
56,66.82316589355469,26.64670753479004,0.4106006920337677,2.965951919555664
57,67.06707000732422,26.874252319335938,0.4072363078594208,2.895524024963379
58,68.96340942382812,25.23353385925293,0.39964166283607483,3.4398670196533203
59,68.60365295410156,25.04191780090332,0.3994353115558624,3.8226308822631836
60,67.64024353027344,25.688623428344727,0.39698469638824463,3.0995993614196777
61,67.7256088256836,25.02994155883789,0.40102770924568176,3.392152786254883
62,68.8963394165039,25.2215576171875,0.38722705841064453,3.9736907482147217
63,70.5975570678711,25.544910430908203,0.38369444012641907,3.899958848953247
64,70.06097412109375,25.970060348510742,0.38073763251304626,4.063120365142822
65,68.6463394165039,25.4491024017334,0.38836669921875,3.6118578910827637
66,69.50609588623047,27.778444290161133,0.3817145526409149,3.935591697692871
67,71.1219482421875,25.089820861816406,0.3814047574996948,4.05634069442749
68,70.20731353759766,26.137725830078125,0.36804088950157166,4.099125862121582
69,71.87804412841797,26.22754669189453,0.3629613220691681,3.6426072120666504
70,71.81097412109375,25.42514991760254,0.3642398715019226,3.163898229598999
71,71.68901824951172,25.02994155883789,0.35794246196746826,4.818363666534424
72,72.26219177246094,25.9940128326416,0.35507267713546753,4.471403121948242
73,73.00609588623047,25.586828231811523,0.3570781350135803,4.849260330200195
74,72.06707000732422,27.676647186279297,0.3604159653186798,3.9000563621520996
75,73.8963394165039,25.45509147644043,0.3432499170303345,4.229908466339111
76,73.16463470458984,27.089820861816406,0.34342458844184875,3.586625099182129
77,73.76219177246094,26.485031127929688,0.34800153970718384,3.9713311195373535
78,73.86585235595703,27.568862915039062,0.34131520986557007,4.168491363525391
79,73.28658294677734,26.706588745117188,0.34516048431396484,5.073678016662598
80,73.86585235595703,26.41916275024414,0.3471275269985199,4.137280464172363
81,74.03048706054688,26.23353385925293,0.3361268639564514,4.265384674072266
82,74.2256088256836,26.61676788330078,0.33739134669303894,4.051337718963623
83,74.85365295410156,27.01197624206543,0.3305489122867584,5.1195807456970215
84,73.70731353759766,24.904191970825195,0.32566097378730774,5.129286766052246
85,74.17073059082031,25.095809936523438,0.3313867151737213,5.009934425354004
86,73.65853118896484,26.071857452392578,0.3462347984313965,4.950591564178467
87,74.5975570678711,27.131736755371094,0.3312033414840698,4.159184455871582
88,76.5182876586914,26.976049423217773,0.3109113574028015,4.697590351104736
89,74.743896484375,27.275449752807617,0.3193283677101135,4.877771854400635
90,74.82316589355469,26.101797103881836,0.33079200983047485,5.449279308319092
91,74.93901824951172,27.179641723632812,0.32521477341651917,5.033359527587891
92,75.09146118164062,27.143712997436523,0.3193093538284302,5.3925700187683105
93,75.93292236328125,27.341318130493164,0.31795939803123474,5.000129222869873
94,76.28048706054688,24.724552154541016,0.31705573201179504,4.669368267059326
95,75.73170471191406,24.22754669189453,0.3153608739376068,4.781203746795654
96,75.57316589355469,25.497007369995117,0.31503546237945557,5.0090203285217285
97,75.31097412109375,26.371257781982422,0.3183247745037079,5.777760028839111
98,76.11585235595703,24.850299835205078,0.31447070837020874,5.063478946685791
99,75.45121765136719,24.508983612060547,0.31960222125053406,4.986614227294922
